"","data.list.id","title","date.created","rw.url","country"
"94","626032","Field Coordinator - Philippines - Roxas",2013-12-27,"http://reliefweb.int/node/626032","Philippines"
"95","625173","Senior Health Liaison Officer",2013-12-26,"http://reliefweb.int/node/625173","Philippines"
"96","625875","Programs Coordinator – Philippines - Manila",2013-12-26,"http://reliefweb.int/node/625875","Philippines"
"97","625634","Consortium Coordinator, Manila",2013-12-24,"http://reliefweb.int/node/625634","Philippines"
"98","625633","International Project Manager, Tacloban",2013-12-24,"http://reliefweb.int/node/625633","Philippines"
"99","625440","Handicap International is looking for a Livelihood technical coordinator - Philippines",2013-12-23,"http://reliefweb.int/node/625440","Philippines"
"100","625105","Emergency response: Finance Manager",2013-12-21,"http://reliefweb.int/node/625105","Philippines"
"101","625020","Country Representative",2013-12-20,"http://reliefweb.int/node/625020","Philippines"
"102","625003","Youth Employment & Livelihoods Specialist",2013-12-20,"http://reliefweb.int/node/625003","Philippines"
"103","624915","Evaluation of Nonviolent Peaceforce Philippines’ Project",2013-12-20,"http://reliefweb.int/node/624915","Philippines"
"104","624690","World Vision Typhoon Haiyan Emergency Response – Key Staffing Needs",2013-12-20,"http://reliefweb.int/node/624690","Philippines"
"105","624980","WASH Technical Advisor",2013-12-20,"http://reliefweb.int/node/624980","Philippines"
"106","624975","Emergency Response Program Monitoring & Evaluation Manager",2013-12-20,"http://reliefweb.int/node/624975","Philippines"
"107","623334","Country Director - Philippines",2013-12-20,"http://reliefweb.int/node/623334","Philippines"
"108","623344","Experienced Emergency Response, Relief and Recovery Workers - Philippines",2013-12-20,"http://reliefweb.int/node/623344","Philippines"
"109","623531","Projects Coordinator - Philippines",2013-12-20,"http://reliefweb.int/node/623531","Philippines"
"110","624888","Senior Programme Finance Officer - the Philippines",2013-12-20,"http://reliefweb.int/node/624888","Philippines"
"111","624886","Programme Finance officer - the Philippines",2013-12-20,"http://reliefweb.int/node/624886","Philippines"
"112","624801","Partnership Manager - SimulaKO - Philippines (218915-927)",2013-12-20,"http://reliefweb.int/node/624801","Philippines"
"113","624800","Field Officer - Cash Transfers - Philippines (218914-927)",2013-12-20,"http://reliefweb.int/node/624800","Philippines"
"114","624797","Field Manager - Cash Transfers - Philippines (218911-927)",2013-12-20,"http://reliefweb.int/node/624797","Philippines"
"115","624747","Emergency response: Information and Communications Coordinator",2013-12-20,"http://reliefweb.int/node/624747","Philippines"
"116","624741","Emergency response: Head of Media and Communications",2013-12-20,"http://reliefweb.int/node/624741","Philippines"
"117","624739","Emergency response: Livelihoods Cluster Coordinator",2013-12-20,"http://reliefweb.int/node/624739","Philippines"
"118","624503","Philippines - WaSH Program Manager - Tacloban",2013-12-19,"http://reliefweb.int/node/624503","Philippines"
"119","624472","Humanitarian Business Development Manager",2013-12-19,"http://reliefweb.int/node/624472","Philippines"
"120","624444","Head of Office  D-1",2013-12-19,"http://reliefweb.int/node/624444","Philippines"
"121","624253","Senior IT Executive, Philippines (Consultant)",2013-12-18,"http://reliefweb.int/node/624253","Philippines"
"122","623490","Information Management Officer P-3",2013-12-16,"http://reliefweb.int/node/623490","Philippines"
"123","623243","Emergency response: Partnership Advisor",2013-12-14,"http://reliefweb.int/node/623243","Philippines"
"124","623141","Public Health Engineering Team Leader",2013-12-13,"http://reliefweb.int/node/623141","Philippines"
"125","623076","LOGISTICIAN - BASE - CAPIZ",2013-12-13,"http://reliefweb.int/node/623076","Philippines"
"126","623072","HEAD OF BASE - CAPIZ PHILIPPINES",2013-12-13,"http://reliefweb.int/node/623072","Philippines"
"127","623020","DM&E Specialist - Philippines (218899-927)",2013-12-13,"http://reliefweb.int/node/623020","Philippines"
"128","623012","Emergency response: Consortium Coordinator",2013-12-13,"http://reliefweb.int/node/623012","Philippines"
"129","622806","Mental Health Officer",2013-12-12,"http://reliefweb.int/node/622806","Philippines"
"130","622800","Emergency Nutrition Coordinator",2013-12-12,"http://reliefweb.int/node/622800","Philippines"
"131","622786","Logistician Coordinator - Philippines - Manila",2013-12-12,"http://reliefweb.int/node/622786","Philippines"
"132","622396","Consultancy: Migrants Rights Project in India and Oman",2013-12-12,"http://reliefweb.int/node/622396","Philippines"
"133","622743","Emergencies Programme Manager - Philippines",2013-12-12,"http://reliefweb.int/node/622743","Philippines"
"134","622368","Emergency response: Philippines - Deputy Team Leader positions",2013-12-11,"http://reliefweb.int/node/622368","Philippines"
"135","622115","Gender Based Violence Advisor",2013-12-10,"http://reliefweb.int/node/622115","Philippines"
"136","621302","National Risk Manager",2013-12-09,"http://reliefweb.int/node/621302","Philippines"
"137","621304","Communications Officer",2013-12-09,"http://reliefweb.int/node/621304","Philippines"
"138","621395","Consultants/Consulting Firm for Real Time Evaluation of Typhoon Haiyan response, Philippines -",2013-12-06,"http://reliefweb.int/node/621395","Philippines"
"139","621089","Finance Officer - Philippines (218873-927)",2013-12-05,"http://reliefweb.int/node/621089","Philippines"
"140","621074","Humanitarian Advocacy Manager",2013-12-05,"http://reliefweb.int/node/621074","Philippines"
"141","621061","Nutrition Program Manager - Philippines",2013-12-05,"http://reliefweb.int/node/621061","Philippines"
"142","620880","Head of Mission - Philippines",2013-12-04,"http://reliefweb.int/node/620880","Philippines"
"143","620877","Operation Support Officer",2013-12-04,"http://reliefweb.int/node/620877","Philippines"
"144","620874","Country Director",2013-12-04,"http://reliefweb.int/node/620874","Philippines"
"145","620806","Programme Officer – Philippines",2013-12-04,"http://reliefweb.int/node/620806","Philippines"
"146","620805","Livelihoods Coordinator – Philippines",2013-12-04,"http://reliefweb.int/node/620805","Philippines"
"147","620804","Inclusion Adviser – Philippines",2013-12-04,"http://reliefweb.int/node/620804","Philippines"
"148","620747","Emergency Advisor - Merlin Philippines",2013-12-04,"http://reliefweb.int/node/620747","Philippines"
"149","620491","Programme Effectiveness Advisor",2013-12-03,"http://reliefweb.int/node/620491","Philippines"
"150","620450","Consultants/Consulting Firm for Real Time Evaluation of Typhoon Haiyan response, Philippines",2013-12-03,"http://reliefweb.int/node/620450","Philippines"
"151","620340","DVFP Project Manager - Philippines - Tacloban",2013-12-03,"http://reliefweb.int/node/620340","Philippines"
"152","620277","Sr. Admin/Finance Assistant GL: 5 (FILIPINO NATIONALS ONLY)",2013-12-03,"http://reliefweb.int/node/620277","Philippines"
"153","620183","Project Officer - Psychosocial Support - Philippines",2013-12-02,"http://reliefweb.int/node/620183","Philippines"
"154","620134","Base Manager Log/Admin  – Philippines - Panay",2013-12-02,"http://reliefweb.int/node/620134","Philippines"
"155","620120","Logistic Platform Project Manager – Philippines - Tacloban",2013-12-02,"http://reliefweb.int/node/620120","Philippines"
"156","620117","Base Administrator – Philippines - Tacloban",2013-12-02,"http://reliefweb.int/node/620117","Philippines"
"157","620105","Base Logistician – Philippines - Tacloban",2013-12-02,"http://reliefweb.int/node/620105","Philippines"
"158","620103","Field Coordinator - Philippines - Tacloban",2013-12-02,"http://reliefweb.int/node/620103","Philippines"
"159","620098","Base Logistician – Philippines - Cebu",2013-12-02,"http://reliefweb.int/node/620098","Philippines"
"160","620095","Admin Coordinator - Philippines - Manila",2013-12-02,"http://reliefweb.int/node/620095","Philippines"
"161","620092","Supply Logistician – Philippines - Manila",2013-12-02,"http://reliefweb.int/node/620092","Philippines"
"162","620058","Philippines Response Manager",2013-12-02,"http://reliefweb.int/node/620058","Philippines"
"163","619746","Area Coordinator",2013-11-29,"http://reliefweb.int/node/619746","Philippines"
"164","619725","Philippines - Administrative Coordinator - Cebu",2013-11-29,"http://reliefweb.int/node/619725","Philippines"
"165","619715","Programme Funding Officer Philippine (Manila)",2013-11-29,"http://reliefweb.int/node/619715","Philippines"
"166","619527","Country Representative (Philippines Emergency Response)",2013-11-28,"http://reliefweb.int/node/619527","Philippines"
"167","619058","Logistician",2013-11-27,"http://reliefweb.int/node/619058","Philippines"
"168","619150","Emergency/Post Emergency Programme Manager",2013-11-27,"http://reliefweb.int/node/619150","Philippines"
"169","619062","Country Representative Philippines",2013-11-27,"http://reliefweb.int/node/619062","Philippines"
"170","618846","Emergency Food Security and Vulnerable Livelihoods Coordinator – Philippines",2013-11-26,"http://reliefweb.int/node/618846","Philippines"
"171","618724","HEAD OF BASE - TACLOBAN - Filipinas",2013-11-26,"http://reliefweb.int/node/618724","Philippines"
"172","618710","Emergency Livelihoods Coordinator",2013-11-26,"http://reliefweb.int/node/618710","Philippines"
"173","618462","Program & Partner Projects Coordinator",2013-11-25,"http://reliefweb.int/node/618462","Philippines"
"174","618460","Emergency Programme Manager – Typhoon Haiyan response, Philippines",2013-11-25,"http://reliefweb.int/node/618460","Philippines"
"175","618005","Business Development Manager: Humanitarian Programmes",2013-11-22,"http://reliefweb.int/node/618005","Philippines"
"176","618004","Head of Mission – Philippines - Handicap International - DAU",2013-11-22,"http://reliefweb.int/node/618004","Philippines"
"177","618002","Humanitarian Business Development Manager",2013-11-22,"http://reliefweb.int/node/618002","Philippines"
"178","617997","Emergency project officer, Philippines (x4)",2013-11-22,"http://reliefweb.int/node/617997","Philippines"
"179","617752","REAL TIME EVALUATION CONSULTANT FOR THE PHILIPPINES",2013-11-21,"http://reliefweb.int/node/617752","Philippines"
"180","617674","Country Director",2013-11-21,"http://reliefweb.int/node/617674","Philippines"
"181","617650","Emergency Programme Officer (Water Engineer -Philippines)",2013-11-21,"http://reliefweb.int/node/617650","Philippines"
"182","617633","Shelter program manager Philippines M/F",2013-11-21,"http://reliefweb.int/node/617633","Philippines"
"183","617631","Food security manager Philippines M/F",2013-11-21,"http://reliefweb.int/node/617631","Philippines"
"184","617630","Wash program manager Philippines M/F",2013-11-21,"http://reliefweb.int/node/617630","Philippines"
"185","617627","Field coordinator Philippines M/F",2013-11-21,"http://reliefweb.int/node/617627","Philippines"
"186","617623","Programme coordinator Philippines ( M/F)",2013-11-21,"http://reliefweb.int/node/617623","Philippines"
"187","617622","Administrator Philippines M/F",2013-11-21,"http://reliefweb.int/node/617622","Philippines"
"188","617621","Logistician Philippines M/F",2013-11-21,"http://reliefweb.int/node/617621","Philippines"
"189","617617","Head of mission Philippines M/F",2013-11-21,"http://reliefweb.int/node/617617","Philippines"
"190","617395","HUMAN RESOURCES COORDINATOR  PHILIPPINES",2013-11-20,"http://reliefweb.int/node/617395","Philippines"
"191","617289","Project Manager Water/Hygiene/Sanitation (WASH), Philippines",2013-11-20,"http://reliefweb.int/node/617289","Philippines"
"192","617252","Emergency response: Philippines - Team Leader positions",2013-11-20,"http://reliefweb.int/node/617252","Philippines"
"193","617251","Emergency response: Philippines - Field Manager positions",2013-11-20,"http://reliefweb.int/node/617251","Philippines"
"194","616838","Head - Development Office",2013-11-19,"http://reliefweb.int/node/616838","Philippines"
"195","616975","Coordinator Philippines",2013-11-19,"http://reliefweb.int/node/616975","Philippines"
"196","616865","Emergency Response Finance Manager - Philippines (218843-927)",2013-11-19,"http://reliefweb.int/node/616865","Philippines"
"197","616552","Coordinateur urgence, Philippines",2013-11-19,"http://reliefweb.int/node/616552","Philippines"
"198","616416","Program Manager - Philippines",2013-11-18,"http://reliefweb.int/node/616416","Philippines"
"199","616549","Responsable Logistique, Philippines",2013-11-18,"http://reliefweb.int/node/616549","Philippines"
"200","616542","Responsable Administration & Finances Philippines",2013-11-18,"http://reliefweb.int/node/616542","Philippines"
"201","616543","Chef de projet Protection de l’enfance dans les crises humanitaires, Philippines",2013-11-18,"http://reliefweb.int/node/616543","Philippines"
"202","616538","Senior Emergengy Programme Manager",2013-11-18,"http://reliefweb.int/node/616538","Philippines"
"203","616094","Emergency Programme Officer (Philippines)",2013-11-15,"http://reliefweb.int/node/616094","Philippines"
"204","616047","Emergency M&E Coordinator",2013-11-15,"http://reliefweb.int/node/616047","Philippines"
"205","615844","Finance & Support Services Manager, Philippines",2013-11-14,"http://reliefweb.int/node/615844","Philippines"
"206","615822","Emergency Response: Business Development Manager- Plan",2013-11-14,"http://reliefweb.int/node/615822","Philippines"
"207","615454","Country Director - Philippines",2013-11-13,"http://reliefweb.int/node/615454","Philippines"
"208","615452","Country Logistic Manager - Philippines",2013-11-13,"http://reliefweb.int/node/615452","Philippines"
"209","615451","Area coordinator - Philippines",2013-11-13,"http://reliefweb.int/node/615451","Philippines"
"210","615448","Project Development Manager - Philippines",2013-11-13,"http://reliefweb.int/node/615448","Philippines"
"211","615445","Program Manager WASH Philippines",2013-11-13,"http://reliefweb.int/node/615445","Philippines"
"212","615444","Distribution Program Manager Philippines",2013-11-13,"http://reliefweb.int/node/615444","Philippines"
"213","615441","Emergency Program Manager Philippines",2013-11-13,"http://reliefweb.int/node/615441","Philippines"
"214","615440","Country Finance Manager Philippines",2013-11-13,"http://reliefweb.int/node/615440","Philippines"
"215","614984","Call for Resumes - Technical Experts",2013-11-13,"http://reliefweb.int/node/614984","Philippines"
"216","615362","Multiple Vacancy (19 posts) FILIPINO NATIONALS ONLY",2013-11-13,"http://reliefweb.int/node/615362","Philippines"
"217","615318","Emergency response: Philippines (Technical staff)",2013-11-13,"http://reliefweb.int/node/615318","Philippines"
"218","615315","Emergency response: Philippines (Operations staff)",2013-11-13,"http://reliefweb.int/node/615315","Philippines"
"219","615156","Emergency: Shelter Specialist",2013-11-12,"http://reliefweb.int/node/615156","Philippines"
"220","615005","Senior Health Specialist",2013-11-12,"http://reliefweb.int/node/615005","Philippines"
"221","615000","Education Specialist",2013-11-12,"http://reliefweb.int/node/615000","Philippines"
"222","615133","Emergency Response Manager, Philippines",2013-11-12,"http://reliefweb.int/node/615133","Philippines"
"223","615020","Philippines - Emergency Team",2013-11-12,"http://reliefweb.int/node/615020","Philippines"
"224","615006","ACCOUNTANT (For Filipinos Only)",2013-11-12,"http://reliefweb.int/node/615006","Philippines"
"225","615003","MEDICAL FIELD OFFICER (For Filipinos Only)",2013-11-12,"http://reliefweb.int/node/615003","Philippines"
"226","614316","Handicap International is looking for an emergency coordinator - Philippines",2013-11-08,"http://reliefweb.int/node/614316","Philippines"
"227","614190","Fundraising and Marketing Director",2013-11-08,"http://reliefweb.int/node/614190","Philippines"
"228","614056","Emergency Response Staff",2013-11-07,"http://reliefweb.int/node/614056","Philippines"
"229","613635","FIELD OFFICER (For Filipino Nationals Only)",2013-11-06,"http://reliefweb.int/node/613635","Philippines"
"230","613183","Principal Information Technology Specialist (Governance, Risk, and Compliance)",2013-11-04,"http://reliefweb.int/node/613183","Philippines"
"231","612874","Associate Director Sponsorship Operations",2013-11-01,"http://reliefweb.int/node/612874","Philippines"
"232","612048","Administrative Assistant Consultant, Philippines",2013-10-28,"http://reliefweb.int/node/612048","Philippines"
"233","611771","Disaster Response Officer (Philippines)",2013-10-28,"http://reliefweb.int/node/611771","Philippines"
"234","611814","Disaster Management & Planning Officer (Philippines)",2013-10-28,"http://reliefweb.int/node/611814","Philippines"
"235","611505","Chief of Party II, the Philippines",2013-10-25,"http://reliefweb.int/node/611505","Philippines"
"236","611404","International Civilian Peacekeeper",2013-10-25,"http://reliefweb.int/node/611404","Philippines"
"237","610195","Fundraising Director",2013-10-21,"http://reliefweb.int/node/610195","Philippines"
"238","610050","Associate Director of Housing MicroFinance Services & Sales",2013-10-18,"http://reliefweb.int/node/610050","Philippines"
"239","609835","Human Resource Development Associate, Scholarships (HRDAS)",2013-10-18,"http://reliefweb.int/node/609835","Philippines"
"240","609520","Process Engineering Expert, Philippines (Consultant)",2013-10-16,"http://reliefweb.int/node/609520","Philippines"
"241","609519","Judicial Advisor, Philippines (Pro Bono Legal Specialist)",2013-10-16,"http://reliefweb.int/node/609519","Philippines"
"242","609164","Technical Advisor for a capacity building mission on Fundraising",2013-10-15,"http://reliefweb.int/node/609164","Philippines"
"243","608829","International Civilian Peacekeeper",2013-10-14,"http://reliefweb.int/node/608829","Philippines"
"244","607974","Child Focus & Child Protection Advisor - East Asia",2013-10-09,"http://reliefweb.int/node/607974","Philippines"
"245","607733","Multiple Positions for Low Emissions Development Strategies (LEDS) Project – Philippines",2013-10-08,"http://reliefweb.int/node/607733","Philippines"
"246","607640","Public Management Specialist",2013-10-08,"http://reliefweb.int/node/607640","Philippines"
"247","607003","Technical Experts",2013-10-04,"http://reliefweb.int/node/607003","Philippines"
"248","606992","Chief of Party",2013-10-04,"http://reliefweb.int/node/606992","Philippines"
"249","606854","Deputy Country Director Programmes",2013-10-04,"http://reliefweb.int/node/606854","Philippines"
"250","606271","Curriculum Development Specialist/Workforce Development Manager",2013-10-02,"http://reliefweb.int/node/606271","Philippines"
"251","606272","Project Coordinator",2013-10-02,"http://reliefweb.int/node/606272","Philippines"
"252","605957","Lead Evaluator Ending Corporal Punishment of Children in the Philippines",2013-10-01,"http://reliefweb.int/node/605957","Philippines"
"253","603959","Program manager for social activities",2013-09-24,"http://reliefweb.int/node/603959","Philippines"
"254","603760","Volunteer Programs Manager",2013-09-20,"http://reliefweb.int/node/603760","Philippines"
"255","603532","Programme Planning Coordinator",2013-09-20,"http://reliefweb.int/node/603532","Philippines"
"256","603429","Chief of Party",2013-09-19,"http://reliefweb.int/node/603429","Philippines"
"257","603061","Consultancy: Evaluator for consortium DRR programme",2013-09-18,"http://reliefweb.int/node/603061","Philippines"
"258","602581","Associate Director, Center for Innovation in Shelter Finance (CISF)",2013-09-16,"http://reliefweb.int/node/602581","Philippines"
"259","602577","Information Systems Specialist -- Philippines",2013-09-16,"http://reliefweb.int/node/602577","Philippines"
"260","602575","Deputy Chief of Party - Philippines",2013-09-16,"http://reliefweb.int/node/602575","Philippines"
"261","602574","Leadership Development Manager",2013-09-16,"http://reliefweb.int/node/602574","Philippines"
"262","602570","Associate Director, Strategy & Business Planning",2013-09-16,"http://reliefweb.int/node/602570","Philippines"
"263","602567","Advocacy Manager",2013-09-16,"http://reliefweb.int/node/602567","Philippines"
"264","602566","Associate Director, Program Development & Support",2013-09-16,"http://reliefweb.int/node/602566","Philippines"
"265","602561","Grant Manager",2013-09-16,"http://reliefweb.int/node/602561","Philippines"
"266","602558","Program Development Manager",2013-09-16,"http://reliefweb.int/node/602558","Philippines"
"267","602548","Learning and Development Manager",2013-09-16,"http://reliefweb.int/node/602548","Philippines"
"268","602519","Regional Finance Manager (Asia/Pacific)",2013-09-16,"http://reliefweb.int/node/602519","Philippines"
"269","601586","Institutional and Enterprise Development Advisor, Philippines",2013-09-11,"http://reliefweb.int/node/601586","Philippines"
"270","601550","Business Analyst",2013-09-11,"http://reliefweb.int/node/601550","Philippines"
"271","600659","LEDS Consultant - Philippines",2013-09-06,"http://reliefweb.int/node/600659","Philippines"
"272","600643","Associate Director - Center for Innovation, Shelter and Finance",2013-09-06,"http://reliefweb.int/node/600643","Philippines"
"273","600553","Program Advisor, Philippines",2013-09-06,"http://reliefweb.int/node/600553","Philippines"
"274","600218","Climate and Energy Campaigner",2013-09-05,"http://reliefweb.int/node/600218","Philippines"
"275","599714","Program Advisor",2013-09-03,"http://reliefweb.int/node/599714","Philippines"
"276","598923","Transition Advisor - Philippines",2013-08-29,"http://reliefweb.int/node/598923","Philippines"
"277","596997","Philippines Australia Human Resource and Organisational Development Facility",2013-08-21,"http://reliefweb.int/node/596997","Philippines"
"278","596952","Filipino Procurement Expert",2013-08-20,"http://reliefweb.int/node/596952","Philippines"
"279","596950","Filipino Financial Expert",2013-08-20,"http://reliefweb.int/node/596950","Philippines"
"280","596671","Human Resources Manager",2013-08-20,"http://reliefweb.int/node/596671","Philippines"
"281","596407","Water & Sanitation Officer",2013-08-19,"http://reliefweb.int/node/596407","Philippines"
"282","596425","Operations Audit Expert (Local)",2013-08-19,"http://reliefweb.int/node/596425","Philippines"
"283","595534","Human Resource Development Associate, Scholarships",2013-08-14,"http://reliefweb.int/node/595534","Philippines"
"284","595533","Human Resource Development Associate (HRD)",2013-08-14,"http://reliefweb.int/node/595533","Philippines"
"285","594967","Program Officer",2013-08-12,"http://reliefweb.int/node/594967","Philippines"
"286","594505","Human Resources Director",2013-08-08,"http://reliefweb.int/node/594505","Philippines"
"287","594349","Philippines- Financial Expert",2013-08-07,"http://reliefweb.int/node/594349","Philippines"
"288","594348","Philippines  Procurement Expert",2013-08-07,"http://reliefweb.int/node/594348","Philippines"
"289","593603","Media Assistant",2013-08-05,"http://reliefweb.int/node/593603","Philippines"
"290","593037","Global Assurance Senior, International Programmes Specialist",2013-08-01,"http://reliefweb.int/node/593037","Philippines"
"291","592910","Country Disaster Risk Management (DRM) Manager",2013-08-01,"http://reliefweb.int/node/592910","Philippines"
"292","592899","Climate Change Adaptation (CCA) Specialist",2013-08-01,"http://reliefweb.int/node/592899","Philippines"
"293","592383","Human Resource Development Associate",2013-07-30,"http://reliefweb.int/node/592383","Philippines"
"294","591978","Disaster Risk Reduction Officer",2013-07-29,"http://reliefweb.int/node/591978","Philippines"
